ID,sex,Aged,Married,TotalDependents,ServiceSpan,MobileService,4GService,CyberProtection,HardwareSupport,TechnicalAssistance,FilmSubscription,SettlementProcess,QuarterlyPayment,GrandPayment,CustomerAttrition
DKCU681E8RX3LKISRPZI,Female,No,Yes,Yes,21,Yes,Satellite Broadband,No,No,No,Yes,Card,25.08535679,513.5242056,No
WWMDYH6KCR4J8UAHHR36,Male,No,No,No,4,Yes,Satellite Broadband,No,No,No,No,Check,19.16887298,67.61622459,No
6X0EE4Y0Z2OI2RBSXOZF,Female,No,Yes,No,64,Yes,Wifi Broadband,Yes,No,Yes,No,Electronic,83.17116514,5538.586853,No
EOGQSCSHPNU91PH7T3S7,Male,No,Yes,No,54,Yes,Wifi Broadband,Yes,No,No,Yes,Bank,76.44677124,4189.573581,No
4RJRF02KKCDKGF3UZK3H,Male,No,Yes,Yes,72,Yes,No,Yes,Yes,No,No,Bank,105.1221286,7611.361079,No
0S701Q9KKULGG4EGSXJY,Female,No,No,No,10,No,Satellite Broadband,No,No,No,No,Card,20.09231807,264.8625754,No
NYOLGO497RJ47LPJ4MDQ,Male,Yes,No,No,55,Yes,Wifi Broadband,No,Yes,Yes,Yes,Electronic,110.4165874,6418.219247,Yes
A1J0PTLQRQQGP7PH4URK,Male,No,No,No,23,Yes,Satellite Broadband,Yes,No,Yes,Yes,Card,55.5207703,1381.677426,No
5TOU3YXA5OKSR53LBUH1,Male,No,Yes,Yes,22,Yes,Wifi Broadband,Yes,No,Yes,Yes,Bank,80.23590474,1922.922151,No
5M80FWUPKGD6KLK5K8WQ,Female,Yes,Yes,No,34,Yes,Satellite Broadband,No,No,No,No,Bank,80.82776146,2655.559089,Yes
E4ZDQGA66TSS5UGLPHLY,Female,No,Yes,Yes,64,Yes,No,Yes,Yes,Yes,Yes,Card,73.72580878,4673.862208,No
40ZAC2GB7I010HEIEL96,Male,No,No,No,70,Yes,Wifi Broadband,Yes,Yes,Yes,Yes,Card,62.65136478,4390.779235,No
DH2NYKTF4C26S597UC3L,Female,No,No,No,16,Yes,Satellite Broadband,No,No,No,No,Check,39.3830009,604.041765,No
MTI69B96M9D0HP0MDDPJ,Female,No,No,No,2,Yes,Wifi Broadband,No,No,No,No,Card,48.381921,90.57408212,Yes
B3YRDZ69F4GNHD3J51SG,Male,No,No,No,16,Yes,Satellite Broadband,No,No,No,No,Check,23.2213976,365.0171991,No
J3ROB20MB97NREA6G701,Male,No,No,No,37,Yes,Wifi Broadband,Yes,No,Yes,Yes,Bank,38.64966817,1631.11954,No
8I8BKXC89ZWK3DB0RQD1,Male,No,Yes,No,50,Yes,Wifi Broadband,Yes,Yes,No,Yes,Electronic,95.2880848,4618.595507,No
WHEAOJBRFQ3FM7EW5P1O,Male,Yes,No,No,13,Yes,Wifi Broadband,No,No,No,Yes,Electronic,81.2080806,1102.009369,Yes
0HNJM784Q50PIDZPNR45,Female,No,No,No,31,Yes,Satellite Broadband,No,No,No,Yes,Electronic,91.62468659,2869.55719,No
FETFWZ51T27M1H0XLD8X,Female,No,No,No,15,Yes,No,No,No,No,No,Card,20.14443794,301.9787511,No
OTQ831CD62JAA5JFE7Y2,Male,No,No,Yes,8,Yes,Wifi Broadband,No,No,No,No,Bank,19.63399618,158.1511876,No
BUNRNZFJZJB7KDP9PATI,Female,No,No,No,15,No,No,No,No,No,No,Electronic,48.08959044,749.3925697,No
J8R6Z1E5IG5NQC0QBEPH,Male,Yes,No,No,30,No,Satellite Broadband,No,Yes,No,Yes,Electronic,38.82723819,1174.874265,Yes
O3HGQHULQ1D0F2BGR0OT,Male,Yes,No,No,72,Yes,Wifi Broadband,No,No,Yes,No,Electronic,105.4874955,7623.960253,No
1IZM60QAG13LRWHE2747,Male,No,No,No,10,Yes,Satellite Broadband,Yes,Yes,Yes,No,Check,50.513537,462.3187646,No
47TMR76QGIWG4A31SX3E,Female,No,Yes,No,29,Yes,Satellite Broadband,No,Yes,Yes,Yes,Card,65.5342984,2018.696727,No
7ZWB0ZQ8DISUWYZWERD9,Male,No,Yes,Yes,57,Yes,Satellite Broadband,Yes,No,No,No,Bank,64.24915001,3513.92955,No
CPL6GTWGE9AEUMPURZCN,Female,No,No,No,57,Yes,Wifi Broadband,Yes,Yes,No,No,Bank,100.0767538,5622.915415,No
2Q0G1GTGTKSE23BMYLKW,Female,No,No,No,7,Yes,Wifi Broadband,No,No,No,Yes,Electronic,67.15015075,459.2518286,No
L4294ERCD9LYDEN02I1K,Male,No,Yes,No,70,Yes,Satellite Broadband,No,No,No,No,Card,61.69608399,4130.370301,No
9LZAZMZKHNDG5I0DZ9CT,Female,No,Yes,No,71,Yes,Wifi Broadband,No,No,No,No,Card,20.83037425,1305.691783,No
GAJK6QTERUAWNUD51ZIA,Male,No,No,No,70,Yes,No,Yes,No,Yes,No,Card,105.4579121,7249.872797,Yes
TXU9H326AJU831UOPEJL,Female,No,No,No,9,Yes,Satellite Broadband,Yes,Yes,No,No,Electronic,98.15732857,1066.080379,No
MPBP2Y2FPOOJ3WZUW6YG,Female,No,No,No,5,Yes,Wifi Broadband,No,No,No,Yes,Check,22.42606377,155.4003408,No
OIZGRIDF9COZ2HE8BYGK,Male,Yes,No,No,55,Yes,No,Yes,Yes,Yes,Yes,Card,100.7284847,5780.656482,No
7L775OTEX60E7JN1HB63,Male,No,Yes,Yes,20,Yes,No,No,No,No,No,Electronic,45.27679469,926.0476126,No
MQBTBW0WTJA0ELIPRW3C,Male,No,Yes,Yes,7,Yes,No,No,No,No,No,Check,24.2539895,204.1996497,No
JYTJQAX22T0GBSG3Q65B,Female,No,Yes,No,7,No,Satellite Broadband,No,No,No,No,Check,45.10007624,323.5040688,No
TNMIJ667RZ2UP6Z2AZ85,Female,No,No,Yes,2,Yes,Satellite Broadband,No,Yes,Yes,No,Check,87.59775465,342.7598525,Yes
OW4TS5FHIA7EH98K0H7G,Male,No,Yes,Yes,54,Yes,Wifi Broadband,No,No,Yes,No,Electronic,80.01881646,4240.424948,No
MRJFI99Q6X03QEQE1YLF,Female,No,Yes,Yes,71,Yes,Wifi Broadband,No,Yes,No,Yes,Card,97.46127979,6848.55539,No
GW15OO1C898EOF51ZBK0,Male,No,No,No,5,Yes,Satellite Broadband,Yes,No,No,No,Check,56.12673794,320.0846545,No
ITY3PDOHEEDDRZYDLTZS,Male,No,Yes,No,33,Yes,Wifi Broadband,No,Yes,No,No,Electronic,100.2096396,3414.573853,No
D6RGWN6OYTNF5P6SD64W,Male,No,No,No,5,No,Wifi Broadband,Yes,Yes,No,No,Check,35.62729328,136.6699901,No
786Q3ZUWDLSBPB3T6IHO,Female,No,No,No,3,Yes,No,No,No,No,Yes,Card,21.47377056,82.18767651,No
SXGSSSKUUEINB17DK6H5,Male,Yes,No,No,53,Yes,Wifi Broadband,No,Yes,Yes,Yes,Bank,65.15549618,3530.098353,No
FYPJBWSD2GUL9XX0MGW3,Male,No,Yes,Yes,14,Yes,Wifi Broadband,Yes,No,No,Yes,Electronic,84.89400711,1094.370397,Yes
974HZ87DG0HAZCLTAEN3,Male,No,Yes,No,28,Yes,No,No,No,No,No,Electronic,45.69556071,1332.232139,No
4W8RBEIW37ZS1DLJA1UW,Male,No,Yes,Yes,68,Yes,No,Yes,Yes,No,Yes,Card,73.22854131,5162.20039,No
DG24O0HXEAHCIP5PYL26,Female,Yes,No,No,31,Yes,Satellite Broadband,No,No,No,No,Electronic,73.23366168,2220.046192,Yes
JHIA7CZ73XOZNHXBG4C9,Female,No,No,No,2,Yes,No,No,No,No,Yes,Electronic,70.73827552,68.72439292,Yes
YMMXF5F1Y1ZQ6ZT3UHPI,Male,No,No,No,6,Yes,Wifi Broadband,No,Yes,Yes,No,Electronic,56.07979371,291.491581,No
O40LBIO68YIUX74AQQS0,Male,No,Yes,No,58,Yes,Satellite Broadband,Yes,No,No,No,Electronic,98.69534225,5496.092547,No
1WRG46YT6KMDOESIFRG5,Male,No,Yes,No,44,Yes,No,Yes,No,Yes,No,Bank,67.32657872,2907.075495,No
PM3DTPU4TZWHU3Y7XKYL,Male,Yes,No,No,2,Yes,Wifi Broadband,No,No,No,Yes,Electronic,93.4024765,170.8742185,Yes
KPDIZPQLYNGOLLTW7LJE,Female,No,Yes,No,14,Yes,Satellite Broadband,No,No,No,No,Card,19.7943262,330.0559101,No
QBU7NAWJWQNPBA4J4BE2,Female,No,No,No,54,Yes,Wifi Broadband,No,Yes,No,Yes,Card,94.34369828,5060.440462,No
1OAN403WDKAK7YXUXRFO,Female,Yes,Yes,No,71,Yes,Wifi Broadband,No,Yes,Yes,Yes,Card,78.62847122,5396.278731,No
M0KPGT1KUQ6ZGL33FNFJ,Female,No,Yes,No,53,Yes,Wifi Broadband,No,Yes,No,No,Bank,95.37454095,5025.953523,No
BT7NC9KXCWR6WF3SZLBJ,Male,No,Yes,Yes,25,Yes,No,No,No,Yes,Yes,Electronic,60.53673446,1617.335887,Yes
8C2QO0EOI120WF2HQW6J,Male,No,Yes,No,5,Yes,No,No,Yes,No,No,Electronic,85.77035829,587.0581924,Yes
QN6OEGGY7Q06ETQSTBEQ,Male,No,Yes,Yes,73,Yes,Wifi Broadband,No,No,No,Yes,Bank,18.19033248,1462.158673,No
69M5Z29RD5BP83H83FCT,Male,No,No,Yes,19,Yes,Satellite Broadband,Yes,No,Yes,Yes,Check,75.22329585,1374.873864,No
WKQ021SZJHI462C01GKP,Female,No,Yes,Yes,63,Yes,Satellite Broadband,No,No,No,Yes,Check,19.77721603,1278.258541,No
EIXDATTLBQFFYYSI8MDQ,Female,No,No,No,18,Yes,Wifi Broadband,No,No,No,No,Bank,44.87062103,866.359745,No
9NTU7TDZK77QAYZ1G0PK,Female,No,No,No,43,Yes,Wifi Broadband,No,Yes,No,Yes,Check,90.37702242,4062.935747,No
OPYHJ5IX0SL9WWT6FHXA,Female,No,Yes,No,57,Yes,Wifi Broadband,No,No,No,Yes,Bank,17.40221809,1056.938581,No
B01MLDFW9PY9M5TLCKWB,Female,No,Yes,Yes,64,No,Wifi Broadband,No,No,No,No,Card,18.83528699,1268.784599,No
ZE97PXZQ2XHDIBKDJ6MI,Female,Yes,Yes,No,43,Yes,Wifi Broadband,No,Yes,No,No,Electronic,94.31108558,3931.655381,No
98SEUR0KOH30L2BE1WUH,Male,No,No,No,2,Yes,Wifi Broadband,No,No,No,Yes,Electronic,68.68378375,120.0032626,Yes
OUFQ9WLU2AWSZYGAGKDQ,Male,No,Yes,No,23,Yes,Wifi Broadband,Yes,No,No,No,Bank,61.92068728,1405.219682,No
Y4G2GMX9JOBJBUZRC997,Male,No,Yes,Yes,37,Yes,Satellite Broadband,No,No,No,No,Bank,20.72030362,726.7637795,No
WOC3UYEHMJNNY4XY4EW1,Male,No,Yes,Yes,47,Yes,Wifi Broadband,Yes,Yes,Yes,No,Electronic,40.49952617,1795.584667,No
44WP3LTRZRY4G2AR51SZ,Female,No,Yes,Yes,54,Yes,Satellite Broadband,No,No,No,Yes,Card,67.53629296,3841.944886,No
R0XMG97EPWIR6YFNC3MW,Female,Yes,No,No,53,Yes,No,No,No,No,Yes,Bank,71.4285908,3828.290027,No
OS7O19ZULJ9J11MFHU3W,Male,No,Yes,Yes,40,Yes,Satellite Broadband,No,No,No,No,Check,20.23582026,855.5671584,No
JX21U0NHHCD3RABHJUSR,Male,Yes,Yes,No,73,Yes,No,No,Yes,Yes,No,Card,109.8675238,7882.61281,No
AUG53OKHRLMENHP1WFJ7,Male,No,Yes,No,61,Yes,No,No,Yes,Yes,Yes,Bank,110.8323199,6841.141951,No
K1CRYX0KTSG5QCJHP7EG,Female,No,No,No,72,Yes,Satellite Broadband,No,Yes,No,No,Electronic,104.8618259,7542.944904,No
MUNXYWZZH1W6INXLBFPZ,Male,No,Yes,Yes,62,Yes,Satellite Broadband,Yes,Yes,No,Yes,Bank,93.77559939,5820.79014,No
Q23LXF7O70UHYH1200GT,Male,No,No,No,37,Yes,Wifi Broadband,No,No,No,Yes,Check,20.02255816,782.189129,No
WFWBJU9BO80T2XGU9RYM,Male,No,Yes,No,29,Yes,Wifi Broadband,No,No,No,Yes,Check,26.80790401,671.9501216,No
884WTQQA1L2NGDMJS2XW,Male,No,Yes,Yes,11,Yes,Satellite Broadband,No,No,No,Yes,Electronic,88.01105304,1221.457235,Yes
GD7MB9HDFK0OQQZ6D5ES,Male,No,No,No,33,Yes,Wifi Broadband,No,Yes,No,No,Card,102.9740981,3415.702664,No
SW0DE92JF28HCUBX1I69,Male,No,Yes,No,10,Yes,Wifi Broadband,Yes,No,Yes,No,Bank,53.93175997,688.8768064,No
SJJBL8MZ5WE4FGFKU3NQ,Female,Yes,No,No,15,Yes,Wifi Broadband,No,No,No,Yes,Electronic,89.95408741,1399.528197,No
IT39AUGL9M21IZFX9T1C,Male,No,No,No,41,Yes,Wifi Broadband,No,No,No,No,Check,21.58041562,803.9320464,No
XNSJDUC17MOPUFL2LHT0,Female,No,No,No,19,Yes,Satellite Broadband,No,No,No,No,Bank,18.73535376,412.9211948,No
LO8XWYH4PCQF2X7UJKUB,Male,No,No,No,6,Yes,Satellite Broadband,No,No,No,Yes,Electronic,74.67276773,413.3309644,Yes
JGFQUUUZWY0ASD3TMQNQ,Female,No,No,No,64,No,No,No,No,No,No,Check,24.61226704,1697.613251,No
QK6FCHJYJNX2E3ETXNQF,Female,No,No,No,13,No,Satellite Broadband,Yes,No,No,No,Card,96.5440452,1426.695438,Yes
YDG82WRCABQUNPNBG97E,Female,No,Yes,No,70,Yes,Wifi Broadband,No,No,No,Yes,Bank,24.86051737,1939.040985,No
8E6P1J42QE6YSM5W9XIP,Female,No,No,Yes,2,Yes,Satellite Broadband,Yes,No,Yes,No,Bank,64.84504388,176.5191579,No
UKBIJIO7WRG4P1BLUH9X,Female,No,Yes,Yes,12,No,Satellite Broadband,Yes,No,Yes,Yes,Bank,59.90656583,780.0651398,No
21SFMOLX07IM1ZBWTU8T,Female,No,Yes,Yes,15,Yes,Wifi Broadband,No,No,No,No,Electronic,19.39368001,314.3197369,No
7I5KD0838JWKMZWQEHHI,Male,No,No,No,-1,Yes,No,No,No,No,Yes,Check,19.45126513,19.9939596,No
IHWICEEF9TZW6ZENSRJ6,Male,No,No,No,73,Yes,Satellite Broadband,No,No,No,No,Bank,20.67454165,1433.787814,No
Z7M9DM1BIBSJHER7EWMQ,Male,No,No,Yes,65,No,Satellite Broadband,No,Yes,Yes,No,Card,78.46449222,5195.620698,No
LQT37IY0Q08U0AX1FRFM,Female,No,No,No,12,Yes,No,No,Yes,No,No,Electronic,100.5349415,1129.133663,Yes
NWUMAZBQNBYWJ6RZR6WF,Male,No,Yes,No,48,Yes,Satellite Broadband,No,No,No,Yes,Bank,59.48275876,2722.243638,No
L5BDLS8DRUO1Y2TQKR0K,Male,Yes,Yes,No,7,Yes,Satellite Broadband,No,No,No,No,Check,74.49983773,528.8524061,Yes
35AJGL400P1YDPS90DJW,Male,No,Yes,No,21,Yes,Satellite Broadband,No,No,No,Yes,Card,80.74851889,1705.739941,No
G1OZOW0GS59JT1DQJH26,Male,No,Yes,Yes,1,Yes,No,No,No,No,No,Check,17.96657822,19.18190643,No
WZIX4K2XO2X5PFD1JTTQ,Male,No,No,No,24,No,Satellite Broadband,No,Yes,No,Yes,Card,52.74951731,1241.303017,Yes
YIFARFQFPUIWRYSDN0G3,Female,Yes,No,No,53,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Electronic,116.2760513,6382.30286,No
IL6YLF0D964OGZXWJUWM,Male,No,No,No,1,Yes,Wifi Broadband,No,No,No,Yes,Check,54.82092606,158.2508299,Yes
BBL65X345SMEWX7CRNXQ,Male,No,Yes,Yes,6,Yes,No,No,No,No,Yes,Electronic,30.81191935,165.3034119,No
6G0NHE6694X7TC948FWX,Female,No,No,No,27,Yes,Wifi Broadband,No,No,No,No,Card,25.84746237,713.3918965,Yes
QCX4Z2FAPU2CCWXSNXOW,Female,No,No,No,1,Yes,Wifi Broadband,No,No,No,No,Card,75.39078756,76.24926246,Yes
ARGCTYL4349NUO4RT1IE,Male,No,No,No,1,Yes,Wifi Broadband,No,No,No,No,Check,29.68303838,98.26072727,No
14DTR1NNFKE313GCYBFL,Female,No,Yes,No,58,Yes,Wifi Broadband,Yes,No,No,No,Electronic,94.92895925,5599.152866,No
7311JCFM8MIOE5J71MSM,Male,Yes,No,No,7,Yes,Wifi Broadband,No,No,No,Yes,Electronic,80.27570401,496.2502145,No
0ICYI7AOTC61I06F39A7,Male,Yes,No,No,3,Yes,No,No,No,No,Yes,Electronic,69.23609693,235.7623564,Yes
5EXKX5ELK473KLCT4WPK,Male,No,Yes,Yes,48,Yes,Wifi Broadband,Yes,No,Yes,No,Card,69.544918,3486.245734,No
40JMXP64R90QDZ8299KY,Male,No,No,Yes,10,Yes,Satellite Broadband,No,No,No,No,Card,22.0562689,236.3344904,No
20PMC8K00Q7SKN3IFL4X,Male,No,Yes,No,45,Yes,No,Yes,Yes,No,No,Card,52.43453053,2295.286749,No
YIN7CF5YSEACFEDIWP72,Female,Yes,Yes,Yes,70,Yes,Satellite Broadband,Yes,No,No,No,Electronic,70.50241163,4982.20038,No
5X79CE9MZEMJZBBEI92L,Female,Yes,Yes,No,0,Yes,Satellite Broadband,No,No,No,No,Electronic,69.23032669,154.5643731,No
98Q379W4JLDGA46N8KQ3,Female,No,Yes,No,34,No,Wifi Broadband,No,No,Yes,Yes,Card,54.02913758,1856.994011,No
K87S0Z7DTRKK414HC4I1,Female,No,No,No,34,Yes,Satellite Broadband,Yes,Yes,Yes,No,Check,75.45495227,2681.458153,No
U3X717YU66P7C4Z2N7BO,Female,No,Yes,Yes,71,Yes,Wifi Broadband,Yes,No,Yes,Yes,Bank,106.8245064,7612.412735,No
W4X1OYGJ28EB2QQ3MKEY,Male,No,No,No,1,Yes,No,Yes,No,No,Yes,Check,89.66566052,173.4634443,No
Y2ARPM4IAODPJQ64O4YE,Male,No,Yes,Yes,-1,Yes,Wifi Broadband,No,No,No,Yes,Check,20.00930207,18.44515264,Yes
5PTWLSJNDPMGKIA85AIK,Female,No,No,No,24,Yes,Satellite Broadband,No,No,No,No,Card,19.21874521,532.975857,No
9NHDZX4T8LLLK77KAS22,Male,No,Yes,Yes,72,Yes,No,Yes,Yes,Yes,No,Bank,91.60093605,6732.202548,No
66BINFLT7GRO880OX0TG,Female,No,No,No,1,Yes,Satellite Broadband,No,No,No,No,Check,43.33932567,44.96183677,Yes
8IGHKI3KSX3Z49C7017Z,Female,No,No,Yes,5,Yes,Wifi Broadband,No,Yes,No,No,Bank,84.26644593,333.2671435,Yes
F2M9LSBDZ77EU8D2U46K,Female,No,Yes,Yes,18,Yes,Satellite Broadband,No,No,No,Yes,Bank,24.13796142,468.5778264,No
151N80O5FFS4XI1EHPOD,Male,Yes,No,No,6,Yes,No,No,Yes,No,Yes,Electronic,65.00461641,492.6157104,No
4YX3FAN8MK8YFJOQ0OCG,Female,No,No,No,34,Yes,Wifi Broadband,No,No,Yes,No,Check,65.23608489,2157.862515,No
RP62US7CXDQEK23SP51N,Female,No,Yes,Yes,69,Yes,Wifi Broadband,No,No,Yes,Yes,Card,73.28189947,5155.159221,No
DSTO9RTTC7ESMS2HD9IE,Male,No,Yes,No,16,Yes,Satellite Broadband,No,No,No,Yes,Electronic,75.83994697,1191.469423,No
53JM9XRQLY856Z9TPYX4,Female,No,No,No,3,Yes,Satellite Broadband,No,No,Yes,Yes,Electronic,28.20075013,97.68203764,No
U5S2YXL02R4670YPUCHI,Male,No,No,No,51,Yes,Satellite Broadband,No,No,No,No,Bank,19.01032149,987.7502228,No
ZZB0QC3P5SGOHFMJI9BP,Male,No,No,No,9,Yes,Satellite Broadband,No,No,No,No,Electronic,73.9161467,632.0260431,No
1Q0R3M8TIYU49GP4CFUE,Male,No,Yes,Yes,50,Yes,Wifi Broadband,No,No,No,No,Check,23.70607072,1217.503136,No
OPQ8T889USXQO47SLDEH,Female,Yes,No,No,-1,Yes,Wifi Broadband,No,No,No,No,Electronic,70.6261238,68.84048261,Yes
5Y0WYFD6JJ1PA0Z0SS2G,Female,No,No,No,36,Yes,Wifi Broadband,Yes,Yes,Yes,No,Card,79.0214527,2976.751197,No
URHZIACTDJ341RP6CFNF,Male,No,Yes,No,72,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Electronic,114.6818301,8351.430542,No
ZUMACE0KHHK86M6OF8G8,Female,No,No,No,11,Yes,Satellite Broadband,No,No,Yes,No,Card,77.95446411,958.1606452,No
C07AWLZ2FD6YTG7YSFBK,Female,Yes,Yes,No,55,Yes,Satellite Broadband,No,Yes,Yes,No,Electronic,91.29949992,5043.558447,No
0SUTFQE7RATP3WEARC0M,Female,No,Yes,No,22,Yes,Satellite Broadband,Yes,No,Yes,No,Electronic,53.89811306,1153.09206,Yes
UADMN3LT0S1MQ88Y35XF,Female,Yes,No,No,0,Yes,Wifi Broadband,No,No,No,No,Electronic,94.47308778,94.72888204,Yes
XC44YYOL2N2JQFKJK9YJ,Female,No,No,No,2,Yes,Satellite Broadband,No,No,No,No,Electronic,79.34543263,78.11141416,Yes
6ISLKQQ5UD1GB7A2114B,Female,No,Yes,No,39,Yes,Wifi Broadband,No,Yes,Yes,No,Card,67.81375623,2670.714543,No
2H4L2BFH4IS8QZA11PZ9,Male,No,Yes,No,27,Yes,Satellite Broadband,Yes,No,Yes,Yes,Card,101.6238568,2681.286616,No
OQJZGYQ94LPRB96H97HM,Male,No,No,No,1,Yes,Wifi Broadband,No,No,No,Yes,Electronic,80.28544013,159.5111428,Yes
DCY6XUMIMB9N0YL3OG9L,Female,No,No,No,2,No,Wifi Broadband,No,No,No,No,Electronic,22.75623666,96.49656161,No
IZCBRLL3GK8WIGF4Y4BE,Male,No,Yes,Yes,11,No,Satellite Broadband,No,No,No,No,Electronic,85.63167232,858.7759844,No
654E6A5G67MTKQXBQYZG,Male,No,No,Yes,24,Yes,No,No,No,No,Yes,Electronic,94.60935019,2449.996769,Yes
7YJ277A2N12MAFMM6WLZ,Female,No,Yes,No,64,Yes,Wifi Broadband,Yes,Yes,No,Yes,Check,54.84471119,3674.988159,No
SMXYKM0TX139D3G48D1J,Female,No,No,No,5,Yes,Satellite Broadband,No,No,Yes,No,Electronic,60.4017094,248.6768832,No
60NKIXCLBYFGKY45ZTTD,Male,No,Yes,No,53,Yes,Wifi Broadband,No,Yes,No,No,Electronic,77.00534459,4459.658596,Yes
MPE5QTXM2396IRTF9EOB,Female,No,No,No,33,Yes,Wifi Broadband,No,No,No,No,Bank,80.09231164,2596.096188,Yes
5BWTE91I4Z59HOC7Q64J,Male,Yes,Yes,Yes,62,Yes,Wifi Broadband,No,No,No,Yes,Electronic,100.2036908,5969.551276,No
IMA8GDDUXU9WLIWGT81N,Female,Yes,Yes,Yes,23,Yes,Wifi Broadband,No,No,No,No,Bank,83.12054939,1963.245489,No
74AAQA4FGF22J05ETRW9,Male,No,Yes,No,47,No,Satellite Broadband,No,No,No,No,Bank,25.39323648,1065.354373,No
STH1A6ZWA07Y2GTBPGRW,Male,No,No,Yes,32,Yes,Wifi Broadband,No,No,No,No,Check,20.68578127,695.9505976,No
818HG4CWZ3364U0ELE10,Male,No,Yes,No,61,Yes,Satellite Broadband,No,Yes,Yes,No,Electronic,107.1794101,6751.300155,No
5U4DBW1E25ERGCMC34MW,Female,No,No,No,31,Yes,Wifi Broadband,No,No,No,Yes,Bank,20.71018084,609.1643138,No
WN61RRRPDR0GDWU8CC6B,Female,No,No,No,55,Yes,Wifi Broadband,No,No,Yes,No,Card,90.62968803,5229.361497,No
BB6RBPLJJN35RJZZNE3B,Male,No,No,Yes,49,Yes,Wifi Broadband,Yes,Yes,No,Yes,Card,108.7305831,5291.864448,No
4K060Z9R6G1I7B30J0DW,Female,No,No,No,52,Yes,Wifi Broadband,No,Yes,No,Yes,Bank,93.10427091,5121.908166,No
EYCOTQLOGAMXD141KWNR,Male,No,Yes,Yes,14,Yes,No,No,No,Yes,No,Card,78.57391326,1135.923944,No
IRM5YNW81OOAFO2Y7WXW,Male,No,Yes,Yes,61,Yes,Satellite Broadband,No,No,No,Yes,Card,21.84997642,1264.247141,No
YRU2LGGLYALBHISLB5YO,Female,No,No,No,8,Yes,Wifi Broadband,No,No,No,No,Electronic,73.75795779,571.3947738,No
FMB2H7PD65NJQ0SK4OGG,Male,No,Yes,Yes,72,Yes,Wifi Broadband,No,No,No,No,Bank,20.84565469,1389.741281,No
BYEDPKJ3TOOW9XGMHIZB,Male,No,No,No,4,Yes,Satellite Broadband,No,No,Yes,No,Card,47.44237276,311.4321598,No
4APO0WMO4M46ABP60D31,Male,No,No,No,1,Yes,Wifi Broadband,No,No,No,No,Check,21.10908079,20.98342365,Yes
FKB60BPCQTD6O8KMS4QJ,Female,No,Yes,Yes,40,No,No,No,No,Yes,No,Card,101.0584951,3766.564134,No
4UE4FDWE3ZHDZFZJHWFP,Female,No,No,Yes,13,No,No,No,Yes,No,Yes,Card,101.885591,1300.246753,No
BZ8PDDRYD3RNKBGJ4JJN,Male,No,No,No,0,Yes,Wifi Broadband,No,No,No,Yes,Electronic,45.20330982,45.20604826,Yes
8W9UWJZSAK3PQW1NQQ25,Female,No,Yes,Yes,5,Yes,Satellite Broadband,No,No,No,No,Bank,26.48324936,135.676472,Yes
2ZFT42IT9GQ762QR67CL,Male,Yes,Yes,No,22,Yes,Satellite Broadband,No,No,No,No,Electronic,86.75685266,1977.346751,No
AL9C1O5H4ZHN7OW4RF0O,Male,No,No,No,23,Yes,Satellite Broadband,No,Yes,Yes,No,Card,95.02479397,2084.360348,No
23Y8X6K4XQXFE5G65OW3,Female,No,No,No,15,Yes,Wifi Broadband,No,No,No,No,Electronic,94.65351204,1336.634427,No
XS8L65L6TLEMYI36MIUQ,Female,No,No,No,53,Yes,Wifi Broadband,Yes,No,No,Yes,Check,100.9370885,5552.139891,No
N6IWPOS6M2HPR0A2134Y,Female,No,No,No,36,Yes,Wifi Broadband,No,No,Yes,No,Card,80.11160863,2836.706842,No
074NA4M1E7R8KCSTR0EL,Male,No,Yes,No,73,Yes,Wifi Broadband,No,No,No,No,Bank,25.86809043,1887.252929,No
MMWS1WM1G6CL39MFE18B,Male,No,Yes,No,26,Yes,Wifi Broadband,No,Yes,No,Yes,Card,74.27257768,1906.309163,No
AS568ZXEJD82BUJRS5S8,Female,No,Yes,No,70,Yes,No,Yes,Yes,Yes,No,Check,67.34211208,4810.150493,No
3DY5RL2WP9WAW7H43CCW,Male,No,No,No,29,No,No,No,Yes,No,No,Electronic,100.4129432,3143.047152,No
3SYCLQ0OPTGIZOW0OLMT,Male,Yes,Yes,No,5,Yes,Wifi Broadband,No,No,No,Yes,Electronic,73.57252521,334.4691956,Yes
6GT3WKNI8D72R118RA1L,Male,Yes,No,No,25,Yes,Wifi Broadband,No,No,No,No,Card,52.46500408,1290.385906,No
ANBXYZCN4OOPBB3WLJSX,Male,No,Yes,Yes,16,Yes,No,No,No,No,Yes,Electronic,81.54596834,1401.451688,Yes
DWPDK0MJXOP929SA8HY2,Female,No,No,No,0,Yes,Satellite Broadband,No,No,No,Yes,Check,70.17884247,71.23278096,Yes
6WKK504ORUQ5TZCN7SAF,Male,No,Yes,Yes,43,Yes,No,Yes,No,No,No,Card,95.31120147,3924.14573,No
CIHZ27HRKIJZYD8AF4U5,Female,No,No,No,20,Yes,No,No,No,No,No,Electronic,50.15262482,1100.013107,No
DJBNCEKPMKUZYWYP4U1N,Male,No,No,No,1,Yes,Satellite Broadband,No,No,No,Yes,Check,71.91796532,71.93483553,Yes
E2BS43N9XDIGZAQ9J0YA,Male,No,No,Yes,25,Yes,No,No,Yes,Yes,Yes,Electronic,105.6206716,2714.859861,No
